content,file_path
"MSN怎么注册啊，，谁能帮我注册一下？谢谢了 ,简单的描述是,答案是建议去windowslive的官网 ，首页面右上角有个“注册 Windows Live ID (MSN) 帐号”，然后会去一个注册页面，据说这个注册页面在国内，速度还是比较有保证的，不会出现太慢或者注册不成功等奇怪的现象。
这个，我是在下载MSN高清视频插件的时候看到的……试了一下还比较快……",baike2018qa\baike_qa_train.json
"男朋友提出的分手，不管他还喜欢不喜欢我，他看到我和其他男人暧昧或? ,简单的描述是到这个月的中旬，我们就分开3个月了，我确定的是他现在还没有新的女，我也确定的是我和他不可能了。因为他分手的时候很坚决，我也曾经找过他，他说他已经不是100%的喜欢我了，不想和我在一起了。分手的原因就是那两天和他发脾气有些过，其实是很小的事情，分手后我也找他道歉过，但是他没有接受。在公司偶尔会看到他，我不否认我再看到他还会有感觉。如果他知道有人对我有好感，而这个人总是夸我的那些优点，就像他以前夸我那样，这些又刚好被他看到了，他心里会有所感觉么？吃醋失落或者伤感后悔的感觉~,答案是你是在不甘心还是你还爱着他？如果是前者那你是自找麻烦，如果是后者那你应该调节好自己竟然你们不可能在一起那就让他淡出你的世界，或者向他问清楚为什么自己已经不能得到他100%的喜欢了，如果有挽回的可能或必要那就试试不喜欢了，应该就不会在乎了吧，既然已经分手不在爱你为什么不找一个喜欢自己的，但是不要在武断，这时候心情很脆弱，很容易感动，过后会后悔，现在需要冷静一下。何必那么患得患失的呢？何必要去想那么些如果的事情呢？
既然已经分手了，就两条路，一是不愿放弃，重修旧好，看你的努力和他的态度了；二是潇洒点过好自己的日子。
反正不管哪一条路，都要让自己过得好一些。",baike2018qa\baike_qa_train.json
"压力传感器 ,简单的描述是压力,答案是压力变送器也称差变送器，主要由测压元件传感器、模块电路、显示表头、表壳和过程连接件等组成。它能将接收的气体、液体等压力信号转变成标准的电流电压信号，以供给指示报警仪、记录仪、调节器等二次仪表进行测量、指示和过程调节。  

　　压力变送器的测量原理图如图3所示。其测量原理是：流程压力和参考压力分别作用于集成硅压力敏感元件的两端，其差压使硅片变形（位移很小，仅μm级），以使硅片上用半导体技术制成的全动态惠斯登电桥在外部电流源驱动下输出正比于压力的mV级电压信号。由于硅材料的强性极佳，所以输出信号的线性度及变差指标均很高。工作时，压力变送器将被测物理量转换成mV级的电压信号，并送往放大倍数很高而又可以互相抵消温度漂移的差动式放大器。放大后的信号经电压电流转换变换成相应的电流信号，再经过非线性校正，最后产生与输入压力成线性对应关系的标准电流电压信号。  

　　压力变送器根据测压范围可分成一般压力变送器（0.001MPa～20MP3）和微差压变送器（0～30kPa）两种。  
",baike2018qa\baike_qa_train.json
"真三国无双4如何换人物造型怎么在战斗时显示 ,简单的描述是怎么在战斗时显示,答案是  这个你选人物之前才可以  选人物的时候按△键(键盘忘了 我不用键盘)  然后选好造型 按确定 
  如果你已经在打了  好象只有一个办法 你在自由模式选你要换造型的人 然后换造型  选个关羽千人行(简单难度 魏方  这简单 10秒)
把那关过了  保存 这样你读取存档的话你选的人是另一种造型了

不是有这图么?出这图的时候换 然后随便选个关过了   我用手柄 按△就可以  键盘就是TAB 上面写着",baike2018qa\baike_qa_train.json
"请简述从春秋战国至今的朝鲜(韩国)的政权更迭情况 ,简单的描述是,答案是应该是这样的顺序,错了请见谅. 春秋战国,秦朝时是高勾丽..西汉,东汉,三国时南部还是高勾丽,南北朝时高勾丽以有整个朝鲜半岛和辽东半岛.                    隋朝时以分为北方的高丽和南方靠东海的百济和靠日本的新罗. 唐朝时新罗统一. 俩宋, 元朝时高丽统一. 明朝,清朝时朝鲜统一.                                              民国时被日本统治.  2战后仍是朝鲜. 新中国成立后发生朝鲜战争分为北朝鲜和南朝鲜(韩国)               老大!高苟丽是那时朝鲜半岛最强大的国家,你有没有查查.",baike2018qa\baike_qa_train.json
"电脑时间次次开机都变成2003年1月1日0时，我好像04年买的。? ,简单的描述是时间次次开机都变成2003年1月1日0时，我好像04年买的。为什么这样 怎样办,答案是更换主板上的纽扣电池，型号：CR2032，5元钱，一般卖电池的地方都有卖的，更换之后就能解决问题了。",baike2018qa\baike_qa_train.json
"肯德基4.5元一小时.我该去做吗?我去肯德基面试过了,但是4.5 ,简单的描述是我去面试过了,但是4.5元一小时..大家说我该去做吗?,答案是工资还算可以,我记得有一个故事,讲一个卖菜的人在别人以要降价买时他不卖,到最后什么也没卖出去,反而赔了一笔大钱.其实这个故事要告诉我们,如果总是等待自己期望中的工作而放弃现有或将有的工作,就会像卖菜的人一样什么也得不到.再说得到一次锻炼也很好,在工坐作时再找别的工作,然后跳槽",baike2018qa\baike_qa_train.json
"你们以后会不会收费？最好早点说，不要等我玩了后再说收费，浪费感情? ,简单的描述是,答案是这个问题你最好去新天上碑的官网的论坛去发帖子问下,
在这里没人能告诉你真的准确的答案.",baike2018qa\baike_qa_train.json
"梦见自己的照片，但照片中的人却不象自己，明显比自己年轻漂亮，再仔? ,简单的描述是梦见自己的，但照片中的人却不象自己，明显比自己年轻漂亮，再仔细一看，连长相都完全不一样。,答案是你将与过去的朋友相聚，相聚的人中有你过去的知音或者良偶。但聚会中经过进一步了解，发现对方与你已经有了距离，甚至这个距离已经非常大，已经不能再称为良偶或者知音",baike2018qa\baike_qa_train.json
"怎么看录象呀具体用什么软件去看 ,简单的描述是具体用什么去看,答案是下載?像包,用WINRAR解?嚎s後,把文件放到魔獸文件?A中的replay文件?A裏!再進入魔獸,在遊?蚪缑嫜Y選??稳诉[?颉^看?像,裏面有顯示出?像文件,選?衲阆胗^看的?像文件,再按觀看鍵就可以了!
不需要什麽?件,就算有,也播放不了!魔獸?]有?頻的,有的也是剪載下?淼?不過也很少!",baike2018qa\baike_qa_train.json
"摸车模真是变态，本人从晚上六点摸到现在都要放弃了，最后一次摸到的 ,简单的描述是,答案是我摸的第四次就摸到了。可能你们左右移鼠标慢了吧 摇的距离要短，速度快点，一共60秒时间，争取再剩余40秒之前完成。",baike2018qa\baike_qa_train.json
"怎么考深水证什么时间？注意事项？ ,简单的描述是什么时间？注意事项？,答案是深水证随时都可以考。你只要去游泳馆深水区告诉他你要考深水，他就会告诉你到哪去交钱。交完钱后你就可以下水考试了（这个钱是考试的钱，几年前我考的那会是5元，肯能每个游泳馆的收费会不太一样）。要求是6分钟之内在标准50米泳道游两个来回，即200米，且中途不能休息，不能扶水线。不过好像也有地方不限时。游完全程之后他会给你个考试合格的证明（也没准没有，各游泳馆不太一样），你拿着那个证明和你的照片再去交深水证制作费就可以了，他会通知你多长时间之后来取证的。",baike2018qa\baike_qa_train.json
"申请了商业贷款后能用提取公积金还贷吗？我前年买房申请了商业贷款， ,简单的描述是我前年买房申请了贷款，现在有了住房公积金我能提取自己的公积金还贷吗？,答案是按照住房公积金管理规定，缴存住房公积金的职工，有下列情形之一的，可以提取其本人住房公积金帐户中的储存余额： 第一项就是购买住房或偿还住房抵押贷款本息时，所以申请了商业贷款后，仍然可以提取公积金用于购房的支出或偿还贷款。",baike2018qa\baike_qa_train.json
"为什么我说不了话我听的到声音，但是说不了话。所以设置都是对的。 ,简单的描述是我听的到声音，但是说不了话。 所以设置都是对的。,答案是回答简单了，跟你核实下～～
设置是对的，也就是说你的迈在显示上是绿色的，可用的吗？
然后你是在频道内无法说话吗？有可能CA设置的是限制发言频道，要申请的
还有你看下你的麦的状态，是否是关闭的，在看看自己是否设定了快捷键发言",baike2018qa\baike_qa_train.json
"最可爱的台湾女明星是谁?张韶涵 ,简单的描述是张韶涵,答案是  张韶涵",baike2018qa\baike_qa_train.json
"小孩最近很常流鼻血，医生说是鼻粘膜出血，请问谁有妙方？ ,简单的描述是最近很常流鼻血，医生说是鼻粘膜出血，请问谁有妙方？,答案是孩子流鼻血，是因为鼻粘膜上血管很多，又表浅，孩子的鼻粘膜比较娇嫩，稍不注意碰伤后，就会流血；有时鼻腔发炎，干燥也易出血；有的孩子喜欢掏鼻孔，就要易弄破出血。这是所谓外伤性出血。除了外伤所致流鼻血外，多吃了巧克力、花生之类的食物也会流鼻血。此外，还要首先检查有无其他出血原因，如发烧、血液病、维生素C缺乏等。平时应让孩子多吃些新鲜蔬菜、水果，避免外伤性出血。一旦发现孩子流鼻血时，不要慌张，应及时想办法止血；用手捏住鼻下方的软组织压迫止血，过一会有的就可止住了；用干净的药棉或纱布郑成塞堵住鼻孔；用凉水毛巾冷敷，也能使出血口的血液凝结止血；让孩子垫高枕头躺一会，如果没有其他病因，会慢慢自愈。",baike2018qa\baike_qa_train.json
